method,Internal_ID,Annotation_ID,Metabolite,MZ,Adduct,hmdbId,hmdbIdSpecificity,chebiId,pubChemId,smiles,inChI,inChIKey,chemicalFormula,adduct of formula,LinkedCompounds
C8P,Annotation__20230628__TG564__arwo5pct,TG 56:4,TG 56:4,933.7881614,[M+Na]+,HMDB0005398,2,,,CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC)OC(=O)CCCCCCCCCCCCCCCCC,,,C59H106O6,[M],mxp0575-sc
C8P,Annotation__20230628__TG563__RBRj62yK,TG 56:3,TG 56:3,935.8038114,[M+Na]+,HMDB0005410,2,,,CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCC\C=C/C\C=C/CCCCC,,,C59H108O6,[M],mxp0576-sc
C8P,Annotation__20230628__TG562__4uAcKxhb,TG 56:2,TG 56:2,937.8194614,[M+Na]+,HMDB0005404,2,,,CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCC\C=C/CCCCCCCC,,,C59H110O6,[M],mxp0577-sc
C8P,Annotation__20230628__TG561__U8TJg4Jw,TG 56:1,TG 56:1,939.8351114,[M+Na]+,HMDB0005396,2,,,CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCC,,,C59H112O6,[M],mxp0578-sc
C8P,Annotation__20231011__TG579__ZbKguUDn,TG 57:9,TG 57:9,937.7255614,[M+Na]+,HMDB0054031,2,,,,,,C60H98O6,[M],mxp3204-sc
C8P,Annotation__20231011__TG578__5hBgrdvQ,TG 57:8,TG 57:8,939.7412114,[M+Na]+,HMDB0054025,2,,,,,,C60H100O6,[M],mxp3203-sc
C8P,Annotation__20231011__TG577__QztCwgvT,TG 57:7,TG 57:7,941.7568614,[M+Na]+,HMDB0043782,2,,,,,,C60H102O6,[M],mxp3202-sc
C8P,Annotation__20231011__TG573__VnJYkP4M,TG 57:3,TG 57:3,949.8194614,[M+Na]+,HMDB0043380,2,,,,,,C60H110O6,[M],mxp4167-sc
C8P,Annotation__20231011__TG572__dS6NLsHW,TG 57:2,TG 57:2,951.8351114,[M+Na]+,HMDB0043375,2,,,,,,C60H112O6,[M],mxp4168-sc
C8P,Annotation__20230628__TG5812__UNvgKaYz,TG 58:12,TG 58:12,945.6942614,[M+Na]+,HMDB0010514,2,,,[H][C@@](COC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC)(COC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCC\C=C/C\C=C/C\C=C/CC,,,C61H94O6,[M],mxp0579-sc
C8P,Annotation__20230628__TG5811__pSxCVZDK,TG 58:11,TG 58:11,947.7099114,[M+Na]+,HMDB0010531,2,,,[H][C@](COC(=O)CCCCCCC\C=C/C\C=C/C\C=C/CC)(COC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC)OC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC,,,C61H96O6,[M],mxp0580-sc
C8P,Annotation__20230628__TG5810__TFcSSCRf,TG 58:10,TG 58:10,949.7255614,[M+Na]+,HMDB0005476,2,,,CCCCC\C=C/C\C=C/CCCCCCCC(=O)OC[C@H](COC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC)OC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC,,,C61H98O6,[M],mxp0581-sc
C8P,Annotation__20230628__TG589__4vFxGrrZ,TG 58:9,TG 58:9,951.7412114,[M+Na]+,HMDB0005463,2,,,CCCCCCCC\C=C/CCCCCCCC(=O)OC[C@H](COC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC)OC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC,,,C61H100O6,[M],mxp0582-sc
C8P,Annotation__20231011__TG588A__EFyZDFe6,TG 58:8_A,TG 58:8_A,953.7568614,[M+Na]+,HMDB0005413,2,,,CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC)OC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC,,,C61H102O6,[M],mxp1187-sc
C8P,Annotation__20230628__TG588__GqpH6pux,TG 58:8_B,TG 58:8_B,953.7568614,[M+Na]+,HMDB0005413,2,,,CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC)OC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC,,,C61H102O6,[M],mxp1187-sc
C8P,Annotation__20231011__TG587A__h6xQ9uLQ,TG 58:7_A,TG 58:7_A,955.7725114,[M+Na]+,HMDB0005471,2,,,CCCCCCCC\C=C/CCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC\C=C/C\C=C/CCCCC)COC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC,,,C61H104O6,[M],mxp1189-sc
C8P,Annotation__20230628__TG587__Fq4xQsbS,TG 58:7_B,TG 58:7_B,955.7725114,[M+Na]+,HMDB0005471,2,,,CCCCCCCC\C=C/CCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC\C=C/C\C=C/CCCCC)COC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC,,,C61H104O6,[M],mxp1189-sc
C8P,Annotation__20231011__TG586A__hLVPnVco,TG 58:6_A,TG 58:6_A,957.7881614,[M+Na]+,HMDB0005458,2,,,CCCCCCCC\C=C/CCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC\C=C/CCCCCCCC)COC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC,,,C61H106O6,[M],mxp1188-sc
C8P,Annotation__20230628__TG586__tXrbFHRM,TG 58:6_B,TG 58:6_B,957.7881614,[M+Na]+,HMDB0005458,2,,,CCCCCCCC\C=C/CCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC\C=C/CCCCCCCC)COC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC,,,C61H106O6,[M],mxp1188-sc
C8P,Annotation__20230628__TG585__mHTzzjtn,TG 58:5,TG 58:5,959.8038114,[M+Na]+,HMDB0042645,2,,,,,,C61H108O6,[M],mxp3208-sc
C8P,Annotation__20230628__TG584__9Z3VbRSp,TG 58:4,TG 58:4,961.8194614,[M+Na]+,HMDB0048749,2,,,,,,C61H110O6,[M],mxp3207-sc
C8P,Annotation__20230628__TG583__mczjMvQp,TG 58:3,TG 58:3,963.8351114,[M+Na]+,HMDB0044261,2,,,,,,C61H112O6,[M],mxp3206-sc
C8P,Annotation__20230628__TG582__a52KXSyA,TG 58:2,TG 58:2,965.8507614,[M+Na]+,HMDB0044121,2,,,,,,C61H114O6,[M],mxp3205-sc
C8P,Annotation__20231011__TG581__aEyTU8kH,TG 58:1,TG 58:1,967.8664114,[M+Na]+,HMDB0043925,2,,,,,,C61H116O6,[M],mxp3592-sc
C8P,Annotation__20231011__TG592__UYgZ7ZyH,TG 59:2,TG 59:2,979.8664114,[M+Na]+,HMDB0050322,2,,,,,,C62H116O6,[M],mxp4166-sc
C8P,Annotation__20231011__TG6012__hoFXgDJX,TG 60:12,TG 60:12,973.7255614,[M+Na]+,HMDB0005478,2,,,CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCC(=O)OCC(COC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC)OC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC,,,C63H98O6,[M],mxp0583-sc
C8P,Annotation__20231011__TG6011__eeAg8hRj,TG 60:11,TG 60:11,975.7412114,[M+Na]+,HMDB0050099,2,,,,,,C63H100O6,[M],mxp3209-sc
C8P,Annotation__20231011__TG603__sr45rmif,TG 60:3,TG 60:3,991.8664114,[M+Na]+,HMDB0049905,2,,,,,,C63H116O6,[M],mxp3210-sc
C8P,Annotation__20231011__TG602__VJ3U2v5x,TG 60:2,TG 60:2,993.8820614,[M+Na]+,HMDB0045053,2,,,,,,C63H118O6,[M],mxp4165-sc
C8P,Annotation__20231011__TG6213__Ru66gvF9,TG 62:13,TG 62:13,999.7412114,[M+Na]+,HMDB0050279,2,,,,,,C65H100O6,[M],mxp3212-sc
C8P,Annotation__20231011__TG6212__Ws7UW3Na,TG 62:12,TG 62:12,1001.756861,[M+Na]+,HMDB0045449,2,,,,,,C65H102O6,[M],mxp3211-sc
C8P,Annotation__20231011__TG623__B3xQoF9S,TG 62:3,TG 62:3,1019.897711,[M+Na]+,HMDB0046399,2,,,,,,C65H120O6,[M],mxp4164-sc
C8P,Annotation__20230628__Piperine__Vz2du9wP,Piperine,Piperine,286.1437704,[M+H]+,HMDB0029377,1,CHEBI:28821,638024,C1CCN(CC1)C(=O)/C=C/C=C/C2=CC3=C(C=C2)OCO3,"InChI=1S/C17H19NO3/c19-17(18-10-4-1-5-11-18)7-3-2-6-14-8-9-15-16(12-14)21-13-20-15/h2-3,6-9,12H,1,4-5,10-11,13H2/b6-2+,7-3+",MXXWOMGUGJBKIW-YPCIICBESA-N,C17H19NO3,[M],mxp1276
C8P,Annotation__20230628__Linoleoyl-EA__jXejk7rv,Linoleoyl-EA,Linoleoyl-EA,324.2897054,[M+H]+,HMDB0012252,1,CHEBI:64032,5283446,CCCCC/C=C\C/C=C\CCCCCCCC(=O)NCCO,"InChI=1S/C20H37NO2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-20(23)21-18-19-22/h6-7,9-10,22H,2-5,8,11-19H2,1H3,(H,21,23)/b7-6-,10-9-",KQXDGUVSAAQARU-HZJYTTRNSA-N,C20H37NO2,[M],mxp1056
C8P,Annotation__20230628__Palmitoyl-EA__nPScizPy,Palmitoyl-EA,Palmitoyl-EA,300.2897054,[M+H]+,HMDB0002100,1,CHEBI:71464,4671,CCCCCCCCCCCCCCCC(=O)NCCO,"InChI=1S/C18H37NO2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-18(21)19-16-17-20/h20H,2-17H2,1H3,(H,19,21)",HXYVTAGFYLMHSO-UHFFFAOYSA-N,C18H37NO2,[M],mxp0965
C8P,Annotation__20230628__Oleoyl-EA__BX7n7rke,Oleoyl-EA,Oleoyl-EA,326.3053554,[M+H]+,HMDB0002088,1,CHEBI:71466,5283454,CCCCCCCC/C=C\CCCCCCCC(=O)NCCO,"InChI=1S/C20H39NO2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-20(23)21-18-19-22/h9-10,22H,2-8,11-19H2,1H3,(H,21,23)/b10-9-",BOWVQLFMWHZBEF-KTKRTIGZSA-N,C20H39NO2,[M],mxp0964
C8P,Annotation__20230628__squalene__NRqyTcbs,squalene,Squalene,411.3985264,[M+H]+,HMDB0000256,1,,638072,CC(=CCC/C(=C/CC/C(=C/CC/C=C(/CC/C=C(/CCC=C(C)C)\C)\C)/C)/C)C,"InChI=1S/C30H50/c1-25(2)15-11-19-29(7)23-13-21-27(5)17-9-10-18-28(6)22-14-24-30(8)20-12-16-26(3)4/h15-18,23-24H,9-14,19-22H2,1-8H3/b27-17+,28-18+,29-23+,30-24+",YYGNTYWPHWGJRM-AAJYLUCBSA-N,C30H50,[M],mxp3226
C8P,Annotation__20230628__CoenzymeQ9__DeXVYHxE,Coenzyme Q9,Coenzyme Q9,795.6285864,[M+H]+,HMDB0006707,1,CHEBI:18160,5280473,CC1=C(C(=O)C(=C(C1=O)OC)OC)C/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CCC=C(C)C,"InChI=1S/C54H82O4/c1-40(2)22-14-23-41(3)24-15-25-42(4)26-16-27-43(5)28-17-29-44(6)30-18-31-45(7)32-19-33-46(8)34-20-35-47(9)36-21-37-48(10)38-39-50-49(11)51(55)53(57-12)54(58-13)52(50)56/h22,24,26,28,30,32,34,36,38H,14-21,23,25,27,29,31,33,35,37,39H2,1-13H3/b41-24+,42-26+,43-28+,44-30+,45-32+,46-34+,47-36+,48-38+",UUGXJSBPSRROMU-WJNLUYJISA-N,C54H82O4,[M],mxp1553
C8P,Annotation__20230628__CoenzymeQ10__SS9EiqLp,Coenzyme Q10,Coenzyme Q10,863.6911864,[M+H]+,HMDB0001072,1,CHEBI:46245,5281915,CC1=C(C(=O)C(=C(C1=O)OC)OC)C/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CCC=C(C)C,"InChI=1S/C59H90O4/c1-44(2)24-15-25-45(3)26-16-27-46(4)28-17-29-47(5)30-18-31-48(6)32-19-33-49(7)34-20-35-50(8)36-21-37-51(9)38-22-39-52(10)40-23-41-53(11)42-43-55-54(12)56(60)58(62-13)59(63-14)57(55)61/h24,26,28,30,32,34,36,38,40,42H,15-23,25,27,29,31,33,35,37,39,41,43H2,1-14H3/b45-26+,46-28+,47-30+,48-32+,49-34+,50-36+,51-38+,52-40+,53-42+",ACTIUHUUMQJHFO-UPTCCGCDSA-N,C59H90O4,[M],mxp0882
C8P,Annotation__20230628__alpha-Tocopherol__GmXJAWBy,alpha-Tocopherol,alpha-Tocopherol,430.3805314,[M]+,HMDB0001893,1,CHEBI:18145,14985,CC1=C(C2=C(CC[C@@](O2)(C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C(=C1O)C)C,"InChI=1S/C29H50O2/c1-20(2)12-9-13-21(3)14-10-15-22(4)16-11-18-29(8)19-17-26-25(7)27(30)23(5)24(6)28(26)31-29/h20-22,30H,9-19H2,1-8H3/t21-,22-,29-/m1/s1",GVJHHUAWPYXKBD-IEOSBIPESA-N,C29H50O2,[M],mxp0947
C8P,Annotation__20230628__delta-Tocopherol__VuRhB5zf,delta-Tocopherol,delta-Tocopherol,402.3492314,[M]+,HMDB0002902,1,,92094,CC1=CC(=CC2=C1O[C@](CC2)(C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O,"InChI=1S/C27H46O2/c1-20(2)10-7-11-21(3)12-8-13-22(4)14-9-16-27(6)17-15-24-19-25(28)18-23(5)26(24)29-27/h18-22,28H,7-17H2,1-6H3/t21-,22-,27-/m1/s1",GZIFEOYASATJEH-VHFRWLAGSA-N,C27H46O2,[M],mxp1809
C8P,Annotation__20230628__gamma-Tocopherol__jpTzz3e6,gamma-Tocopherol,gamma-Tocopherol,416.3648814,[M]+,HMDB0001492,1,,92729,CC1=C(C=C2CC[C@@](OC2=C1C)(C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O,"InChI=1S/C28H48O2/c1-20(2)11-8-12-21(3)13-9-14-22(4)15-10-17-28(7)18-16-25-19-26(29)23(5)24(6)27(25)30-28/h19-22,29H,8-18H2,1-7H3/t21-,22-,28-/m1/s1",QUEDXNHFTDJVIY-DQCZWYHMSA-N,C28H48O2,[M],mxp1808
C8P,Annotation__20230628__Sphingosine__dFssoX4V,Sphingosine,Sphingosine,300.2897054,[M+H]+,HMDB0000252,1,CHEBI:16393,5280335,CCCCCCCCCCCCC/C=C/[C@H]([C@H](CO)N)O,"InChI=1S/C18H37NO2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-18(21)17(19)16-20/h14-15,17-18,20-21H,2-13,16,19H2,1H3/b15-14+/t17-,18+/m0/s1",WWUZIQQURGPMPG-KRWOKUGFSA-N,C18H37NO2,[M],mxp0451
C8P,Annotation__20230628__14-Demethyllanosterol__nVbynRgX,14-Demethyllanosterol,14-Demethyllanosterol,395.3672264,[M-H2O+H]+,HMDB0304021,1,,165609,C[C@H](CCC=C(C)C)[C@H]1CC[C@@H]2[C@@]1(CCC3=C2CC[C@@H]4[C@@]3(CC[C@@H](C4(C)C)O)C)C,"InChI=1S/C29H48O/c1-19(2)9-8-10-20(3)22-12-13-23-21-11-14-25-27(4,5)26(30)16-18-29(25,7)24(21)15-17-28(22,23)6/h9,20,22-23,25-26,30H,8,10-18H2,1-7H3/t20-,22-,23+,25+,26+,28-,29-/m1/s1",CHGIKSSZNBCNDW-QGBOJXOESA-N,C29H48O,[M],mxp3703
C8P,"Annotation__20230628__4,4-Dimethyl-5alpha-cholesta-8,14,24-trien-3beta-ol__8U47ZkSi","4,4-Dimethyl-5alpha-cholesta-8,14,24-trien-3beta-ol","4,4-Dimethyl-5alpha-cholesta-8,14,24-trien-3beta-ol",393.3515764,[M-H2O+H]+,HMDB0001023,1,,443212,C[C@H](CCC=C(C)C)[C@H]1CC=C2[C@@]1(CCC3=C2CC[C@@H]4[C@@]3(CC[C@@H](C4(C)C)O)C)C,"InChI=1S/C29H46O/c1-19(2)9-8-10-20(3)22-12-13-23-21-11-14-25-27(4,5)26(30)16-18-29(25,7)24(21)15-17-28(22,23)6/h9,13,20,22,25-26,30H,8,10-12,14-18H2,1-7H3/t20-,22-,25+,26+,28-,29-/m1/s1",LFQXEZVYNCBVDO-PBJLWWPKSA-N,C29H46O,[M],mxp2455
C8P,Annotation__20230628__7-Dehydro-desmosterol__3jYHbVYJ,7-Dehydro-desmosterol,7-Dehydro-desmosterol,383.3308414,[M+H]+,HMDB0003896,1,CHEBI:27910,440558,C[C@H](CCC=C(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3C2=CC=C4[C@@]3(CC[C@@H](C4)O)C)C,"InChI=1S/C27H42O/c1-18(2)7-6-8-19(3)23-11-12-24-22-10-9-20-17-21(28)13-15-26(20,4)25(22)14-16-27(23,24)5/h7,9-10,19,21,23-25,28H,6,8,11-17H2,1-5H3/t19-,21+,23-,24+,25+,26+,27-/m1/s1",RUSSPKPUXDSHNC-DDPQNLDTSA-N,C27H42O,[M],mxp1006
C8P,Annotation__20231102__Cholestenone__fVKgKrPV,Cholestenone,Cholestenone,385.3464914,[M+H]+,HMDB0000921,1,CHEBI:16175,91477,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)C,"InChI=1S/C27H44O/c1-18(2)7-6-8-19(3)23-11-12-24-22-10-9-20-17-21(28)13-15-26(20,4)25(22)14-16-27(23,24)5/h17-19,22-25H,6-16H2,1-5H3/t19-,22+,23-,24+,25+,26+,27-/m1/s1",NYOXRYYXRWJDKP-GYKMGIIDSA-N,C27H44O,[M],mxp1201
C8P,Annotation__20230628__Cholesterol__tXRq5usj,Cholesterol,Cholesterol,369.3515764,[M-H2O+H]+,HMDB0000067,1,CHEBI:16113,5997,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,"InChI=1S/C27H46O/c1-18(2)7-6-8-19(3)23-11-12-24-22-10-9-20-17-21(28)13-15-26(20,4)25(22)14-16-27(23,24)5/h9,18-19,21-25,28H,6-8,10-17H2,1-5H3/t19-,21+,22+,23-,24+,25+,26+,27-/m1/s1",HVYWMOMLDIMFJA-DPAQBDIFSA-N,C27H46O,[M],mxp0711
C8P,Annotation__20230628__Dihydrocholesterol__6DGN7eKn,Dihydrocholesterol,Dihydrocholesterol,371.3672264,[M-H2O+H]+,HMDB0000908,1,CHEBI:86570,6665,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC[C@@H]4[C@@]3(CC[C@@H](C4)O)C)C,"InChI=1S/C27H48O/c1-18(2)7-6-8-19(3)23-11-12-24-22-10-9-20-17-21(28)13-15-26(20,4)25(22)14-16-27(23,24)5/h18-25,28H,6-17H2,1-5H3/t19-,20+,21+,22+,23-,24+,25+,26+,27-/m1/s1",QYIXCDOBOSTCEI-QCYZZNICSA-N,C27H48O,[M],mxp1287
C8P,Annotation__20230628__lanosterol__GusECjNk,lanosterol,Lanosterol,409.3828764,[M-H2O+H]+,HMDB0001251,1,CHEBI:16521,246983,C[C@H](CCC=C(C)C)[C@H]1CC[C@@]2([C@@]1(CCC3=C2CC[C@@H]4[C@@]3(CC[C@@H](C4(C)C)O)C)C)C,"InChI=1S/C30H50O/c1-20(2)10-9-11-21(3)22-14-18-30(8)24-12-13-25-27(4,5)26(31)16-17-28(25,6)23(24)15-19-29(22,30)7/h10,21-22,25-26,31H,9,11-19H2,1-8H3/t21-,22-,25+,26+,28-,29-,30+/m1/s1",CAHGCLMLTWQZNJ-BQNIITSRSA-N,C30H50O,[M],mxp0896
C8P,Annotation__20230628__Campesterol__jX3rizNS,Campesterol,Campesterol,383.3672264,[M-H2O+H]+,HMDB0002869,1,CHEBI:28623,173183,C[C@H](CC[C@@H](C)C(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,"InChI=1S/C28H48O/c1-18(2)19(3)7-8-20(4)24-11-12-25-23-10-9-21-17-22(29)13-15-27(21,5)26(23)14-16-28(24,25)6/h9,18-20,22-26,29H,7-8,10-17H2,1-6H3/t19-,20-,22+,23+,24-,25+,26+,27+,28-/m1/s1",SGNBVLSWZMBQTH-PODYLUTMSA-N,C28H48O,[M],mxp0983
C8P,Annotation__20230628__Sitosterol__YFpBmnXX,Sitosterol,Sitosterol,397.3828764,[M-H2O+H]+,HMDB0000852,1,CHEBI:27693,222284,CC[C@H](CC[C@@H](C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C)C(C)C,"InChI=1S/C29H50O/c1-7-21(19(2)3)9-8-20(4)25-12-13-26-24-11-10-22-18-23(30)14-16-28(22,5)27(24)15-17-29(25,26)6/h10,19-21,23-27,30H,7-9,11-18H2,1-6H3/t20-,21-,23+,24+,25-,26+,27+,28+,29-/m1/s1",KZJWDPNRJALLNS-VJSFXXLFSA-N,C29H50O,[M],mxp1302
C8P,Annotation__20230913__3alpha-Hydroxy-5alpha-pregnan-20-one__DeHAinc7,3alpha-Hydroxy-5alpha-pregnan-20-one,3alpha-Hydroxy-5alpha-pregnan-20-one/3alpha-Hydroxy-5beta-pregnane-20-one,319.2631564,[M+H]+,HMDB0001449,2,,92786,CC(=O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC[C@@H]4[C@@]3(CC[C@H](C4)O)C)C,"InChI=1S/C21H34O2/c1-13(22)17-6-7-18-16-5-4-14-12-15(23)8-10-20(14,2)19(16)9-11-21(17,18)3/h14-19,23H,4-12H2,1-3H3/t14-,15+,16-,17+,18-,19-,20-,21+/m0/s1",AURFZBICLPNKBZ-SYBPFIFISA-N,C21H34O2,[M],mxp3667 *** mxp3668
C8P,Annotation__20230913__3beta-Hydroxy-5alpha-pregnan-20-one__KBHXjpUm,3beta-Hydroxy-5alpha-pregnan-20-one,3beta-Hydroxy-5alpha-pregnan-20-one/3beta-Hydroxy-5beta-pregnan-20-one,319.2631564,[M+H]+,HMDB0001455,2,,92787,CC(=O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC[C@@H]4[C@@]3(CC[C@@H](C4)O)C)C,"InChI=1S/C21H34O2/c1-13(22)17-6-7-18-16-5-4-14-12-15(23)8-10-20(14,2)19(16)9-11-21(17,18)3/h14-19,23H,4-12H2,1-3H3/t14-,15-,16-,17+,18-,19-,20-,21+/m0/s1",AURFZBICLPNKBZ-FZCSVUEKSA-N,C21H34O2,[M],mxp3266 *** mxp3669
C8P,Annotation__20231102__5-cholesten-3-one__awnS8igN,5-cholesten-3-one,5-cholesten-3-one,385.3464914,[M+H]+,,,,9908107,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CCC(=O)C4)C)C,"InChI=1S/C27H44O/c1-18(2)7-6-8-19(3)23-11-12-24-22-10-9-20-17-21(28)13-15-26(20,4)25(22)14-16-27(23,24)5/h9,18-19,22-25H,6-8,10-17H2,1-5H3/t19-,22+,23-,24+,25+,26+,27-/m1/s1",GGCLNOIGPMGLDB-GYKMGIIDSA-N,C27H44O,[M],mxp3304
CN,Annotation__20221201__tetradecanoylcarnitine__ab6tL8Sd,tetradecanoylcarnitine,CAR 14:0,416.3017626,[M+FA-H]-,HMDB0005066,1,CHEBI:84634,53477791,CCCCCCCCCCCCCC(=O)O[C@H](CC(=O)[O-])C[N+](C)(C)C,"InChI=1S/C21H41NO4/c1-5-6-7-8-9-10-11-12-13-14-15-16-21(25)26-19(17-20(23)24)18-22(2,3)4/h19H,5-18H2,1-4H3/t19-/m1/s1",PSHXNVGSVNEJBD-LJQANCHMSA-N,C21H41NO4,[M],mxp0215
CN,Annotation__20221201__9-HETE__48DhMdwu,9-HETE,9-HETE,319.2278686,[M-H]-,HMDB0010222,1,,5283166,CCCCC/C=C\C/C=C\C[C@H](/C=C/C=C\CCCC(=O)O)O,"InChI=1S/C20H32O3/c1-2-3-4-5-6-7-8-10-13-16-19(21)17-14-11-9-12-15-18-20(22)23/h6-7,9-11,13-14,17,19,21H,2-5,8,12,15-16,18H2,1H3,(H,22,23)/b7-6-,11-9-,13-10-,17-14+/t19-/m1/s1",KATOYYZUTNAWSA-AZFZJQGOSA-N,C20H32O3,[M],mxp0632 *** mxp3599
CN,Annotation__20221201__5-HEPE__dq6LPhQv,5-HEPE,5-HEPE,317.2122186,[M-H]-,HMDB0005081,1,CHEBI:72801,6439678,CC/C=C\C/C=C\C/C=C\C/C=C\C=C\C(CCCC(=O)O)O,"InChI=1S/C20H30O3/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-16-19(21)17-15-18-20(22)23/h3-4,6-7,9-10,12-14,16,19,21H,2,5,8,11,15,17-18H2,1H3,(H,22,23)/b4-3-,7-6-,10-9-,13-12-,16-14+",FTAGQROYQYQRHF-FCWZHQICSA-N,C20H30O3,[M],mxp0637
CN,Annotation__20221201__15-HEPE__HocnBSb7,15-HEPE,15-HEPE,317.2122186,[M-H]-,HMDB0010209,1,CHEBI:88347,16061131,CC/C=C\CC(/C=C/C=C\C/C=C\C/C=C\CCCC(=O)O)O,"InChI=1S/C20H30O3/c1-2-3-13-16-19(21)17-14-11-9-7-5-4-6-8-10-12-15-18-20(22)23/h3-5,8-11,13-14,17,19,21H,2,6-7,12,15-16,18H2,1H3,(H,22,23)/b5-4-,10-8-,11-9-,13-3-,17-14+",WLKCSMCLEKGITB-XWJJKCKWSA-N,C20H30O3,[M],mxp0639
CN,Annotation__20221201__LTB4__oWiD4jc4,LTB4,LTB4,335.2227836,[M-H]-,HMDB0001085,1,CHEBI:15647,5280492,CCCCC/C=C\C[C@H](/C=C/C=C/C=C\[C@H](CCCC(=O)O)O)O,"InChI=1S/C20H32O4/c1-2-3-4-5-6-9-13-18(21)14-10-7-8-11-15-19(22)16-12-17-20(23)24/h6-11,14-15,18-19,21-22H,2-5,12-13,16-17H2,1H3,(H,23,24)/b8-7+,9-6-,14-10+,15-11-/t18-,19-/m1/s1",VNYSSYRCGWBHLG-AMOLWHMGSA-N,C20H32O4,[M],mxp0641
